,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1090,"Grants, excluding technical cooperation (BoP, current US$)",519919999.99999994,335760000.0,410010000.0,432940000.0,589550000.0,554450000.0,618500000.0,536910000.0,128139999.99999999,140610000.0,147350000.0,230260000.0,171200000.0,148610000.0,242690000.0,511050000.0,465430000.0,469580000.0,640430000.0,716990000.0,648520000.0,809270000.0,455610000.0,545160000.0,582540000.0,449840000.0,595470000.0,531450000.00000006,699010000.0,694770000.0,508320000.0,562550000.0,582890000.0,490760000.0,617420000.0,568540000.0,600560000.0,550530000.0,493060000.0,480430000.0,471170000.0,554680000.0,678290000.0,611950000.0,897710000.0,1092030000.0,891780000.0,1087220000.0,1175090000.0,1175210000.0,1026210000.0,1055980000.0,825640000.0,1025730000.0,832170000.0,912220000.0,692180000.0,593530000.0,697420000.0,674410000.0,615760000.0,767130000.0,0.0
1091,"Portfolio investment, net (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4636519.76260126,-283578511.925303,-1369117146.34888,-5491125009.34367,-1590475624.44347,-3958322333.92789,-2555657283.56721,601151966.912636,-2317070162.80831,-2345216989.30402,-2852793642.26426,-1022422259.92956,-8216187274.33701,-9037076533.61783,-12144114067.903,-9545718947.23304,-33016300605.3562,15074790314.265,-17756860244.4624,-36875471078.822,-2664809741.51346,-29285240146.0388,-6857994918.39077,-37740318603.447,-9486642829.08658,4725209437.40443,-30637784957.5154,9597939591.47163,-24584119878.3927,-15111706746.6555,-5718199364.63132,18702836367.7627
1092,"Net trade in goods and services (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500017600.21568,702501190.097607,962429102.009109,-832488641.162019,-2258339165.54286,-5653548460.78432,-6162724658.73907,-5358708521.53588,-4512606726.85855,-4434193036.79073,-6134931259.68047,-6155516301.44596,-7042634826.62408,-8111530902.40677,-7844247653.11581,-6615557120.095,-4011561595.14451,-4712170094.93306,-3482052608.17945,-6311718422.51495,-10211864221.3869,-13984314681.2341,-13360131754.4659,-13601016314.3159,-11441228840.35,-13143494265.9042,-9180938408.72284,-5122207191.98701,-8164091361.14741,-14960253367.7105,-27276336270.9111,-31769964257.3651,-38703712438.7177,-74360043516.2859,-67410018791.4032,-91023662478.7203,-106686782608.974,-136063399026.175,-92135051692.1411,-67969807623.7703,-63249171394.8495,-41579206265.0143,-72211612625.3398,-105917684940.611,-73451671322.5905,-8342168263.99664,-74039374427.9024,-135965021689.47
1093,"Current account balance (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147516804.401437,1578867398.86208,2119244326.78419,692377898.595274,50336977.9440679,-1785125731.42725,-2698332267.06569,-2523543845.5558,-1936941637.20106,-2311069805.85649,-4140583148.21129,-4567699250.98168,-5171168794.20521,-7143232480.28175,-6812769370.55401,-7035654412.26464,-4291734332.07521,-4485223626.33251,-1875802280.34537,-1676281517.88667,-5563227578.46281,-5956139581.80651,-2965195307.24208,-6903105373.49659,-3228022816.39829,-4601248652.10514,1410181566.42623,7059496037.43388,8772510263.57572,780195721.51843,-10283543307.9807,-9299060317.4628,-8075694483.59495,-30971987180.9349,-26186435956.9107,-54515877624.3661,-62517637221.5214,-91471245845.7231,-49122670387.7036,-27314281992.5894,-22456838009.6209,-12113787707.3688,-38167659223.511,-65599439052.6676,-29762864650.3282,32730048588.208,-33422359357.9398,-80433190824.3306
1094,"Foreign direct investment, net outflows (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2000000.0,1000000.0,5000000.0,4000000.0,3000000.0,-1000000.0,5000000.0,11000000.0,10000000.0,6000000.0,-11000000.0,24000000.0,350640.561866436,82583302.703618,117189079.191142,239324706.532613,112918990.371739,47593027.4887399,79357457.3169451,509532974.710015,1054132218.32253,1261071114.73545,1237846245.27551,1837062923.45086,2640754960.27173,14036833331.6417,17026111929.0617,19256527246.1021,16095583746.9764,15968099287.9994,12607994609.7209,8553237671.30214,1764948800.03303,11686480933.1168,7514275638.80775,5047292605.54428,11090150305.4241,11417789536.2385,13140702031.5759,11122667603.5511,17238734439.443,14532249718.2391
1095,"Charges for the use of intellectual property, payments (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17776013.3023229,23026309.4666473,13068415.5196535,13496502.3464923,12455736.6224531,15153361.0803013,38854328.1128294,24571485.0458216,22207099.1279203,25143719.3536624,24934650.1335626,40558650.905631,108393928.245473,127039845.217344,72465533.6920886,49565207.8966533,68598351.5448718,75336944.7081247,93836422.8417528,90293739.5324619,118039538.685944,150485539.464685,200807738.730187,315298932.626378,282463092.346092,317035850.702585,345233066.962674,549887942.05063,611481232.354589,671829366.31862,845949436.030585,1159824390.70936,1528826912.72299,1860070100.10474,2438302981.08653,2819291078.7559,3990055616.79302,3903908830.45921,4848711888.70729,5009034406.59605,5466041709.7527,6515405393.63595,7905957776.50492,7889685402.17332,7241107556.78618,8631569309.27649,10427794881.2932
1096,"Imports of goods and services (BoP, current US$)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6006734062.18488,5763690293.07915,6603141915.54137,8957077742.21229,11938309152.4636,16927945724.1528,17397435384.721,17517737340.5087,17572596377.4069,17857801537.7852,18984136045.6211,19631790603.5359,22290070406.5336,25412608224.0404,28127927456.0753,29526607272.4647,27031902767.4675,29665639165.5541,30604948801.5936,37872390417.4142,48225107456.5025,54959987567.5137,58172791087.9908,59367859754.3617,62827495215.8222,73075192253.4588,71311160936.1966,75741490127.6454,92959121913.9984,130980013020.093,181858367950.56,225086027161.736,278785752272.433,379479380179.347,328257176213.271,439059034248.05,553062186679.575,579908579784.452,560408478123.575,553552854081.367,491880074570.799,472012694192.71,561612525785.533,642960117087.838,619484791790.59,493032797814.359,717119190067.13,903681620088.303
1097,Cereal yield (kg per hectare),0.0,947.3,929.7,965.8,993.6,854.4,864.2,993.7,1036.6,1053.7,1134.8,1136.1,1107.8,1152.8,1074.5,1260.8,1198.7,1331.1,1370.2,1222.3,1350.0,1398.8,1346.4,1564.4,1563.8,1592.2,1585.4,1583.7,1775.8,1916.4,1891.2,1926.3,2024.8,2084.9,2115.5,2111.7,2181.0,2228.6,2248.4,2313.7,2294.2,2423.1,2187.3,2399.4,2350.0,2411.6,2446.5,2583.3,2637.9,2580.8,2676.4,2860.7,2963.5,2969.9,2956.3,2856.4,3011.1,3127.7,3278.1,3416.1,3407.0,3478.8,0.0
1098,Crop production index (2014-2016 = 100),0.0,24.75,24.5,25.22,25.87,24.35,24.11,26.02,27.39,28.38,30.22,30.65,28.9,31.43,29.94,33.5,32.72,35.63,37.19,34.59,35.65,38.38,37.36,42.16,42.75,43.37,43.16,42.38,47.66,50.94,50.88,53.36,55.67,57.02,58.92,60.03,62.35,63.59,64.52,67.45,65.93,67.67,60.9,68.98,67.24,71.18,75.35,82.29,82.79,79.84,87.96,94.29,95.71,100.0,101.28,97.71,101.0,107.38,110.94,112.34,115.75,120.6,0.0
1099,Rural land area (sq. km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029510.8433582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002756.1517016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956471.2664466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,Forest area (% of land area),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504848327890247,21.627712995133173,21.7505776623761,21.873442329619028,21.996306996861957,22.119171664104883,22.242036331347812,22.364900998590738,22.487765665833667,22.610630333076596,22.73349500031952,22.797567595747328,22.861640191175134,22.925712786602944,22.989785382030746,23.053857977458556,23.11793057288636,23.182003168314168,23.246075763741974,23.31014835916978,23.37422095459759,23.463821686471434,23.553422418345278,23.643023150219125,23.73262388209297,23.822224613966817,23.91182534584066,24.00142607771451,24.091026809588353,24.1806275414622,24.27022827333605,24.359829005209892,0.0
1101,Urban land area where elevation is below 5 meters (sq. km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5466.03292723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6198.00557268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.4472086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,Land under cereal production (hectares),0.0,92239016.0,93852008.0,93571016.0,94306008.0,93277016.0,92729816.0,96062008.0,98822912.0,100872596.0,100377004.0,99673104.0,98043804.0,103788908.0,99388716.0,101366908.0,101465120.0,103723620.0,104340004.0,103473312.0,104067000.0,105508300.0,101083696.0,106613208.0,105175600.0,104056596.0,104049212.0,98573604.0,103542716.0,104055700.0,102536512.0,100243408.0,99499504.0,100066500.0,100184200.0,99450800.0,100300000.0,100167200.0,100904200.0,102091700.0,102402400.0,100271100.0,94470900.0,98603100.0,97805700.0,99519200.0,99236800.0,100833500.0,101155500.0,97171600.0,100075800.0,100625700.0,98969000.0,99299950.0,100160240.0,100101000.0,97810000.0,99566880.0,98093510.0,95126400.0,100414900.0,102434744.0,0.0
1103,Agricultural land (% of land area),0.0,58.843195355829934,59.35779415375405,59.247474934329794,59.43515214298447,59.59154981686336,59.71027751337788,59.80344343953801,59.99078430910907,59.798398353283844,59.88584651502259,59.806806830374114,59.850194572159864,60.12094753446635,60.29954358786354,60.43811529031108,60.422980031548605,60.4034723646992,60.74014778739334,60.736111718390006,60.632519280637965,60.67590702242372,60.80035248335962,60.69642370652397,61.0293993992984,60.99172942193402,60.94195123755966,61.06000625590695,60.90798099011499,61.045880014395316,61.01628217503758,61.074468836502206,60.97995755400765,61.005855663445665,60.9752488068371,60.85887548390786,60.73913877014251,60.87098369091783,60.8349954089715,60.88443725426226,60.86896565641617,60.70483218361423,60.7293849367178,60.62478348171493,60.667162206249856,60.58341377443083,60.509419176036516,60.4132261981239,60.45930465257854,60.563906107581424,60.397418261194204,60.43004315230442,60.420625657963335,60.43946064664553,60.44955081915384,60.43172484772248,60.399099956612254,60.28393879974034,60.24356465614373,60.21981336544251,60.04586286110205,60.04592642918885,0.0
1104,"Agricultural machinery, tractors",0.0,31016.0,35000.0,40000.0,44000.0,48000.0,54012.0,66000.0,78000.0,90000.0,100000.0,143000.0,170000.0,184293.0,203351.0,227668.0,250884.0,294313.0,334138.0,378714.0,382869.0,417769.0,461567.0,502581.0,553555.0,607773.0,648932.0,697568.0,750935.0,925365.0,988070.0,1063012.0,1136160.0,1195013.0,1257630.0,1354864.0,1502000.0,1650000.0,1797000.0,1944000.0,2091000.0,2238000.0,2385000.0,2532900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,Prevalence of severe food insecurity in the population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,International migrant stock (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860692478072776,0.0,0.0,0.0,0.0,0.723532002626331,0.0,0.0,0.0,0.0,0.608579704980214,0.0,0.0,0.0,0.0,0.517653228474756,0.0,0.0,0.0,0.0,0.441598735186028,0.0,0.0,0.0,0.0,0.399752709149401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,Net migration,52264.0,114181.0,110398.0,48986.0,5837.0,19077.0,-144807.0,-124336.0,-184326.0,-171683.0,-45792.0,-220417.0,-60291.0,-62763.0,-168162.0,-225989.0,-436104.0,-31092.0,-13841.0,68198.0,202323.0,23662.0,-26106.0,46174.0,-57788.0,-112781.0,-258917.0,-232178.0,-103742.0,-13987.0,108465.0,-158007.0,8198.0,2440.0,110095.0,-57139.0,-26079.0,1240.0,-28485.0,-106592.0,-149966.0,-177306.0,-208070.0,-255516.0,-214351.0,-550186.0,-678231.0,-769184.0,-846785.0,-803437.0,-380087.0,-244114.0,-180991.0,-236387.0,-310694.0,-475094.0,68119.0,-219656.0,-561563.0,-593495.0,-34772.0,-301970.0,0.0
1108,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737,6.815,6.798,6.83,7.014,7.181,7.279,7.487,7.709,7.77,7.957,8.102,8.36,8.531,8.7,8.625,8.536,8.354,8.384,8.319,8.168,8.095,8.037,7.981,7.915,7.842,7.733,7.65,6.51,10.195,7.713,7.33
1109,"Unemployment, female (% of female labor force) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.761,6.788,6.732,6.718,6.935,7.136,7.279,7.516,7.765,7.875,8.094,8.276,8.557,8.761,8.964,8.873,8.772,8.587,8.588,8.507,8.35,8.262,8.186,8.112,8.029,7.94,7.82,7.721,6.066,8.674,6.901,6.668
1110,"Share of youth not in education, employment or training, female (% of female youth population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.54,0.0,0.0,0.0,0.0,0.0,56.96,0.0,0.0,0.0,46.24,57.22,0.0,0.0,0.0,0.0,50.43,0.0,47.26,0.0,0.0,0.0,0.0,0.0,48.08,47.57,45.67,43.53,0.0
1111,Unemployment with basic education (% of total labor force with basic education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,0.0,3.04,0.0,2.95,0.0,0.0,0.0,0.0,0.0,6.39,4.94,6.37,4.88,0.0
1112,"Unemployment with advanced education, male (% of male labor force with advanced education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,7.72,0.0,0.0,0.0,0.0,5.6,0.0,6.37,0.0,0.0,0.0,0.0,0.0,14.04,13.56,15.27,13.5,0.0
1113,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.249,12.324,12.281,12.295,12.582,12.846,13.027,13.34,13.666,13.804,14.074,14.294,14.644,14.893,15.145,15.913,16.686,17.351,18.337,19.227,19.969,20.867,21.752,22.673,23.606,24.555,25.463,26.476,22.875,31.215,24.038,23.245
1114,"Labor force, total",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292728665.0,299747014.0,306936389.0,314332865.0,322025243.0,333111281.0,344557635.0,356350640.0,368471401.0,380920030.0,393669897.0,399564197.0,405389781.0,411069163.0,416629768.0,421959547.0,431250073.0,440568412.0,449860965.0,459168942.0,468646281.0,472419461.0,476025371.0,476574166.0,476778623.0,476681505.0,476439285.0,475894660.0,474730667.0,501044031.0,496925540.0,507704858.0,523839158.0
1115,"Part time employment, female (% of total female employment)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,28.1,31.68,36.44,0.0
1116,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.212,54.161,54.127,54.11,54.11,54.628,55.145,55.66,56.175,56.688,57.2,56.691,56.18,55.668,55.154,54.64,54.658,54.676,54.694,54.712,54.73,54.076,53.42,52.446,51.469,50.492,49.514,48.536,47.56,49.35,48.163,48.538,49.487
1117,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14816408128147,35.24410486435803,35.37061943309565,35.539038180547614,35.767640134885795,35.962288440422554,36.16501815450107,36.376397515527955,36.59594926098052,36.824332591088165,37.06096672334224,37.354042605439254,37.66901329757515,38.00421962123876,38.36429243005616,38.74816776814874,38.2444097231116,37.746536371290794,37.25552491453698,36.770942789502335,36.29266200842519,35.41761810524179,34.554713224596064,33.40639504899433,32.28639941614972,31.19373673735683,30.131103375611833,29.09824997299341,28.09345334172298,32.242368227906596,31.388750484415656,31.623473093430178,32.54967472055847
1118,Labor force with basic education (% of total working-age population with basic education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.86,0.0,0.0,0.0,0.0,0.0,55.85,0.0,0.0,0.0,0.0,54.43,0.0,0.0,0.0,0.0,55.31,0.0,53.15,0.0,0.0,0.0,0.0,0.0,48.51,49.77,51.02,51.97,0.0
1119,"Labor force with advanced education, male (% of male working-age population with advanced education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.99,0.0,0.0,0.0,0.0,0.0,86.73,0.0,0.0,0.0,0.0,84.87,0.0,0.0,0.0,0.0,82.48,0.0,83.3,0.0,0.0,0.0,0.0,0.0,80.84,81.81,81.93,83.57,0.0
1120,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.149,29.187,29.257,29.363,29.517,29.93,30.351,30.781,31.219,31.666,32.121,32.021,31.93,31.849,31.777,31.713,31.413,31.114,30.818,30.525,30.235,29.364,28.509,27.331,26.189,25.083,24.006,22.961,21.946,25.325,24.242,24.613,0.0
1121,"Labor force participation rate for ages 15-24, male (%) (national estimate)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.35,0.0,0.0,61.88,0.0,0.0,0.0,0.0,0.0,62.96,53.59,0.0,0.0,0.0,59.88,0.0,0.0,0.0,0.0,52.29,0.0,49.37,0.0,0.0,0.0,0.0,0.0,41.8,43.11,42.79,43.38,0.0
1122,"Children in employment, work only (% of children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,0.0,0.0,0.0,0.0,84.9,32.8,0.0,0.0,0.0,67.5,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,"Children in employment, work only, female (% of female children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
